model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00185,Bottom-Half Clothes,"1.0,0.0,1.0",1.3009818116278404e-06,0.06121558354448356,0.020056963388999156,0.017594187630431753,0.013951860217318368,NA
00185,Hair,"0.0,1.0,0.0",4.0231945448525696e-06,0.04359886802712772,0.012688191393664523,0.009885868403340636,0.010083211828262443,NA
00185,Hands,"1.0,0.5,0.0",6.057363065993484e-07,0.026046770828692684,0.010166617394502085,0.009389997734830494,0.006550255048392993,NA
00187,overall,NA,2.1764980104070925e-06,0.19403628359391697,0.029322545540265702,0.02026763504925947,0.03144040715221534,NA
00187,Head,"1.0,0.0,0.0",2.1764980104070925e-06,0.19403628359391697,0.060368376762780264,0.04434864558801663,0.052739568098542695,NA
00187,Top-Half Clothes,"1.0,1.0,0.0",3.714724387270386e-06,0.08424593036142566,0.0236847628458761,0.020979699250404753,0.017009826526235533,NA
00187,Shoes,"0.0,0.0,1.0",2.445179896176776e-05,0.12499401107625628,0.03686794366646025,0.02956388499036956,0.029984494608581692,NA
00187,Hair,"0.0,1.0,0.0",8.283344233994483e-06,0.07542508849492648,0.020234545448169074,0.017727911645273944,0.015669550661359576,NA
00187,Legs,"0.0,0.8,0.8",5.898859469661308e-06,0.04880701201324769,0.017857895500317095,0.01679711355321916,0.011015679140278326,NA
00187,Hands,"1.0,0.5,0.0",8.892999657388018e-06,0.0479185837363149,0.011487919037838114,0.011815245949794724,0.007018912979042372,NA
00188,overall,NA,1.651347245813472e-07,0.22308298867321527,0.037714949128012404,0.0246048722549698,0.041204855612823985,NA
00188,Head,"1.0,0.0,0.0",1.7216842779839666e-05,0.22308298867321527,0.08753834129487408,0.08213061253467857,0.0706006937529478,NA
00188,Top-Half Clothes,"1.0,1.0,0.0",5.3473972147170304e-06,0.10919911388417426,0.02493433284844853,0.020836991392976106,0.019285886069508318,NA
00188,Shoes,"0.0,0.0,1.0",3.829200912390358e-06,0.1258695315843751,0.04856641000196726,0.03965817570591658,0.033734534093173736,NA
00188,Bottom-Half Clothes,"1.0,0.0,1.0",1.651347245813472e-07,0.05297907509312697,0.018396077463590926,0.016967057936947312,0.012263907952096885,NA
00188,Hair,"0.0,1.0,0.0",3.895866055667349e-05,0.08930047856003859,0.04253721709000294,0.04401809162574691,0.02428832483724224,NA
00188,Hands,"1.0,0.5,0.0",2.2265233034647183e-05,0.08199908212053329,0.04366304086405725,0.049574891342972036,0.01982678463588125,NA
00190,overall,NA,2.7966185387133455e-06,0.1783901104134905,0.02512292652836227,0.016049297265763325,0.029738525871605224,NA
00190,Head,"1.0,0.0,0.0",1.961456092377235e-05,0.1783901104134905,0.07688174100023797,0.09353209599117199,0.05833615512604277,NA
00190,Top-Half Clothes,"1.0,1.0,0.0",2.7966185387133455e-06,0.1066064534767641,0.022895185291148406,0.016046652581848616,0.020704860103309658,NA
00190,Hair,"0.0,1.0,0.0",8.343620801557074e-06,0.09338875456173398,0.022939919669694667,0.01800470419175436,0.020348453412725433,NA
00190,Bottom-Half Clothes,"1.0,0.0,1.0",3.838564134937222e-06,0.043645853667242065,0.014700010016273345,0.013147156670838465,0.009827833515941317,NA
00190,Shoes,"0.0,0.0,1.0",5.2492750953695756e-06,0.06299949080014504,0.01864084266026253,0.01686204455965766,0.012752478606861285,NA
00190,Hands,"1.0,0.5,0.0",3.053298528624417e-06,0.03733057686364927,0.014754682323539062,0.014149562393943384,0.009544708767306212,NA
00191,overall,NA,9.843882618584682e-07,0.1599861642531446,0.024013887884862948,0.017077251552460718,0.02541175440377678,NA
00191,Head,"1.0,0.0,0.0",1.6839288669289567e-06,0.1599861642531446,0.04190134276350145,0.023313636066376892,0.04059516795741518,NA
00191,Shoes,"0.0,0.0,1.0",9.843882618584682e-07,0.11066978280489968,0.029659380133463708,0.018627106881228164,0.028606431840555672,NA
00191,Top-Half Clothes,"1.0,1.0,0.0",4.858948963234913e-06,0.06707517528624513,0.01953664010338864,0.017510532364992303,0.013433586013779199,NA
00191,Bottom-Half Clothes,"1.0,0.0,1.0",3.3800828538675976e-06,0.04754975869868249,0.017017827688895294,0.015597585806555039,0.011210336356709176,NA
00191,Hands,"1.0,0.5,0.0",4.565187201704072e-06,0.06579777153890094,0.016459351389968967,0.014258205637597348,0.012724120616894619,NA
00191,Hair,"0.0,1.0,0.0",2.2701941390925735e-05,0.06669713259491929,0.015350059598836906,0.013555023399310454,0.011412181298578673,NA
