model_id,body_part,color,min,max,mean,median,std_dev,vertex_count
00168,Hands,"1.0,0.5,0.0",7.673988670484154e-06,0.04430609231039548,0.01445199552059662,0.015168256366794914,0.008826747812692567,NA
00169,overall,NA,5.146625089459492e-07,0.13108835309161285,0.02296823310582284,0.016388148696412575,0.022183873564817203,NA
00169,Top-Half Clothes,"1.0,1.0,0.0",5.146625089459492e-07,0.10861172866161502,0.022615553692630515,0.01797420473281469,0.018588758163313682,NA
00169,Bottom-Half Clothes,"1.0,0.0,1.0",6.57112347187129e-06,0.08015453428541787,0.01888161899052699,0.015348447240594013,0.015132015144134533,NA
00169,Head,"1.0,0.0,0.0",2.8702105552939647e-05,0.13108835309161285,0.04555532009149169,0.03485100381962463,0.034310605008737644,NA
00169,Shoes,"0.0,0.0,1.0",2.899147272491922e-05,0.11330190452187547,0.04140103521798622,0.027285847812469264,0.034135634606399845,NA
00169,Hair,"0.0,1.0,0.0",5.3084695737369785e-06,0.04046940588782061,0.009537708994957324,0.007344551406700037,0.008130248127668339,NA
00169,Hands,"1.0,0.5,0.0",1.4197714863634898e-06,0.03161139789040029,0.008821653792780047,0.006891927375695691,0.007175947164226302,NA
00170,overall,NA,1.6154114729350567e-06,0.19987834621267128,0.041731115864215934,0.028185304070194133,0.04265550400804678,NA
00170,Top-Half Clothes,"1.0,1.0,0.0",3.0675764869072503e-06,0.1902958811616669,0.0459959818387552,0.035418330729311207,0.03976400463745701,NA
00170,Head,"1.0,0.0,0.0",4.1686750037969e-05,0.19987834621267128,0.08690757256762639,0.0375504876028422,0.07322565166204037,NA
00170,Bottom-Half Clothes,"1.0,0.0,1.0",2.349571656086501e-06,0.07924154355242835,0.022305616050560185,0.01891516273028036,0.016838020233478426,NA
00170,Shoes,"0.0,0.0,1.0",2.649980772751381e-06,0.1368952845857901,0.03017893769765889,0.023101892667293365,0.027532259522564804,NA
00170,Legs,"0.0,0.8,0.8",3.2434024113367126e-06,0.0564627883059201,0.021635472973480556,0.019192571674347594,0.013699460653157209,NA
00170,Hair,"0.0,1.0,0.0",2.7307908767194242e-05,0.08236987336394158,0.023969634627757766,0.019927898781277334,0.017105698697805444,NA
00170,Hands,"1.0,0.5,0.0",1.6154114729350567e-06,0.04441738427623796,0.01789668437970876,0.018154688193319557,0.010463231939481248,NA
